date,season,matchday,goalkeeper,penaltytaker,homegame,result,minute,goaldiff,gkclub,ptclub,gkage,ptage,gkexp,ptexp
6813.0,88/89,5.0,"Famulla, Alexander","Allofs1, Thomas",1.0,Tor,48.0,-1.0,Karlsruher SC,1.FC Köln,28.0,28.0,1.0,10.0
6813.0,88/89,5.0,"Köpke, Andreas","Kree, Martin",2.0,gehalten,88.0,3.0,1.FC Nürnberg,VfL Bochum,26.0,23.0,2.0,5.0
6820.0,88/89,6.0,"Köpke, Andreas","Bakalorz, Dirk",1.0,Tor,74.0,0.0,1.FC Nürnberg,Eintracht Frankfurt,26.0,25.0,2.0,2.0
6820.0,88/89,6.0,"Ehrmann, Gerald","Grabosch, Bernd",2.0,gehalten,75.0,5.0,1.FC Kaiserslautern,Stuttgarter Kickers,29.0,30.0,8.0,2.0
6820.0,88/89,6.0,"Zimmermann3, Uwe","Kree, Martin",1.0,Pfosten,27.0,1.0,SV Waldhof Mannheim,VfL Bochum,26.0,23.0,5.0,5.0
6827.0,88/89,7.0,"Reck, Oliver","Kohn, Stefan",1.0,Tor,90.0,1.0,SV Werder Bremen,Hannover 96,23.0,22.0,5.0,2.0
6830.0,88/89,8.0,"Kowarz, Kurt","Klinsmann, Jürgen",1.0,Tor,73.0,-2.0,1.FC Nürnberg,VfB Stuttgart,30.0,24.0,0.0,4.0
6830.0,88/89,8.0,"Illgner, Bodo","Schupp, Markus",1.0,Tor,66.0,1.0,1.FC Köln,1.FC Kaiserslautern,21.0,22.0,3.0,4.0
6830.0,88/89,8.0,"Vollborn, Rüdiger","Steubing, Waldemar",2.0,gehalten,57.0,2.0,Bayer 04 Leverkusen,FC St.Pauli,25.0,28.0,5.0,8.0
6855.0,88/89,10.0,"Zimmermann3, Uwe","Trapp1, Wolfgang",1.0,Tor,36.0,1.0,SV Waldhof Mannheim,Karlsruher SC,26.0,31.0,5.0,11.0
6855.0,88/89,10.0,"Kubik, Manfred","Schreier, Christian",1.0,gehalten,60.0,2.0,Bayer 05 Uerdingen,Bayer 04 Leverkusen,21.0,29.0,3.0,7.0
6855.0,88/89,10.0,"Famulla, Alexander","Finke, Dieter",2.0,Tor,6.0,0.0,Karlsruher SC,SV Waldhof Mannheim,28.0,28.0,1.0,1.0
6874.0,88/89,12.0,"Zumdick, Ralf","Waas, Herbert",1.0,vorbei,27.0,0.0,VfL Bochum,Bayer 04 Leverkusen,30.0,25.0,7.0,6.0
6876.0,88/89,12.0,"Zimmermann3, Uwe","Allgöwer, Karl",1.0,Tor,57.0,0.0,SV Waldhof Mannheim,VfB Stuttgart,26.0,31.0,5.0,8.0
6876.0,88/89,12.0,"Kubik, Manfred","Kutzop, Michael",1.0,Tor,9.0,0.0,Bayer 05 Uerdingen,SV Werder Bremen,21.0,33.0,3.0,5.0
6879.0,88/89,9.0,"Immel, Eike","Leifeld, Uwe",1.0,Tor,39.0,0.0,VfB Stuttgart,VfL Bochum,28.0,22.0,10.0,3.0
6882.0,88/89,13.0,"Kamps, Uwe","Leifeld, Uwe",1.0,Tor,20.0,0.0,Borussia Mönchengladbach,VfL Bochum,24.0,22.0,6.0,3.0
6883.0,88/89,13.0,"Koitka, Heinz-Josef","Allgöwer, Karl",1.0,Tor,44.0,0.0,Hamburger SV,VfB Stuttgart,36.0,31.0,13.0,8.0
6883.0,88/89,13.0,"Ehrmann, Gerald","Harforth, Michael",1.0,Tor,44.0,0.0,1.FC Kaiserslautern,Karlsruher SC,29.0,29.0,8.0,7.0
6890.0,88/89,14.0,"Köpke, Andreas","Zorc, Michael",1.0,Tor,68.0,-3.0,1.FC Nürnberg,Borussia Dortmund,26.0,26.0,2.0,7.0
6890.0,88/89,14.0,"Zumdick, Ralf","Ordenewitz, Frank",1.0,Tor,77.0,-1.0,VfL Bochum,SV Werder Bremen,30.0,23.0,7.0,5.0
6890.0,88/89,14.0,"Golz, Richard","Cvetkovic, Zvezdan",2.0,vorbei,20.0,1.0,Hamburger SV,SV Waldhof Mannheim,20.0,28.0,1.0,1.0
6894.0,88/89,9.0,"Ehrmann, Gerald","Fach, Holger",1.0,vorbei,64.0,-2.0,1.FC Kaiserslautern,Bayer 05 Uerdingen,29.0,26.0,8.0,7.0
6894.0,88/89,9.0,"Vollborn, Rüdiger","Littbarski, Pierre",1.0,drüber,32.0,0.0,Bayer 04 Leverkusen,1.FC Köln,25.0,28.0,5.0,10.0
6904.0,88/89,16.0,"Immel, Eike","Dreßen, Hans-Georg",1.0,Tor,54.0,-1.0,VfB Stuttgart,Borussia Mönchengladbach,28.0,23.0,10.0,6.0
6995.0,88/89,19.0,"Immel, Eike","Reich, Siegfried",1.0,Tor,73.0,-1.0,VfB Stuttgart,Hannover 96,28.0,29.0,10.0,7.0
6995.0,88/89,19.0,"Illgner, Bodo","Wagner2, Martin",2.0,Tor,90.0,1.0,1.FC Köln,1.FC Nürnberg,21.0,21.0,3.0,0.0
7002.0,88/89,20.0,"Ippig, Volker","Bakalorz, Dirk",1.0,Tor,36.0,0.0,FC St.Pauli,Eintracht Frankfurt,26.0,25.0,0.0,2.0
7002.0,88/89,20.0,"Stein, Ulrich","Flad, Egon",2.0,Tor,79.0,1.0,Eintracht Frankfurt,FC St.Pauli,34.0,25.0,10.0,2.0
7002.0,88/89,20.0,"Trautner, Eberhard","Thon, Olaf",2.0,gehalten,27.0,1.0,VfB Stuttgart,FC Bayern München,22.0,22.0,2.0,4.0
7002.0,88/89,20.0,"Aumann, Raimond","Walter, Fritz",1.0,gehalten,29.0,-1.0,FC Bayern München,VfB Stuttgart,25.0,28.0,4.0,5.0
7016.0,88/89,22.0,"Köpke, Andreas","Kree, Martin",1.0,Tor,67.0,0.0,1.FC Nürnberg,VfL Bochum,27.0,24.0,2.0,5.0
7016.0,88/89,22.0,"Zimmermann3, Uwe","Burgsmüller, Manfred",1.0,Tor,28.0,0.0,SV Waldhof Mannheim,SV Werder Bremen,27.0,39.0,5.0,19.0
7023.0,88/89,23.0,"Köpke, Andreas","Eckstein, Dieter",2.0,gehalten,59.0,1.0,1.FC Nürnberg,Eintracht Frankfurt,27.0,25.0,2.0,3.0
7023.0,88/89,23.0,"Reck, Oliver","Zorc, Michael",1.0,gehalten,2.0,0.0,SV Werder Bremen,Borussia Dortmund,24.0,26.0,5.0,7.0
7029.0,88/89,24.0,"Zumdick, Ralf","Eckstein, Dieter",1.0,gehalten,23.0,0.0,VfL Bochum,Eintracht Frankfurt,30.0,25.0,7.0,3.0
7030.0,88/89,24.0,"Golz, Richard","Littbarski, Pierre",2.0,Tor,67.0,0.0,Hamburger SV,1.FC Köln,20.0,29.0,1.0,10.0
7030.0,88/89,24.0,"Laukkanen, Kari","Rolff, Wolfgang",1.0,Tor,78.0,3.0,Stuttgarter Kickers,Bayer 04 Leverkusen,25.0,29.0,0.0,6.0
7030.0,88/89,24.0,"Ehrmann, Gerald","Flad, Egon",2.0,gehalten,81.0,0.0,1.FC Kaiserslautern,FC St.Pauli,30.0,25.0,8.0,2.0
7037.0,88/89,25.0,"Famulla, Alexander","Leifeld, Uwe",1.0,Tor,34.0,0.0,Karlsruher SC,VfL Bochum,28.0,22.0,1.0,3.0
7037.0,88/89,25.0,"Ehrmann, Gerald","Littbarski, Pierre",1.0,Tor,89.0,1.0,1.FC Kaiserslautern,1.FC Köln,30.0,29.0,8.0,10.0
7044.0,88/89,26.0,"Stein, Ulrich","Trapp1, Wolfgang",1.0,Tor,18.0,2.0,Eintracht Frankfurt,Karlsruher SC,34.0,31.0,10.0,11.0
7044.0,88/89,26.0,"Laukkanen, Kari","Bratseth, Rune",1.0,Tor,42.0,-1.0,Stuttgarter Kickers,SV Werder Bremen,25.0,28.0,0.0,2.0
7058.0,88/89,27.0,"de Beer, Wolfgang","Hjelm, Ari",1.0,Tor,90.0,2.0,Borussia Dortmund,Stuttgarter Kickers,25.0,27.0,7.0,0.0
7058.0,88/89,27.0,"Reck, Oliver","Flad, Egon",1.0,Tor,34.0,1.0,SV Werder Bremen,FC St.Pauli,24.0,25.0,5.0,2.0
7058.0,88/89,27.0,"Golz, Richard","Kree, Martin",1.0,Tor,34.0,1.0,Hamburger SV,VfL Bochum,20.0,24.0,1.0,5.0
7058.0,88/89,27.0,"Stein, Ulrich","Allgöwer, Karl",2.0,gehalten,88.0,-2.0,Eintracht Frankfurt,VfB Stuttgart,34.0,32.0,10.0,8.0
7071.0,88/89,29.0,"Ehrmann, Gerald","Körbel, Charly",1.0,Tor,85.0,-1.0,1.FC Kaiserslautern,Eintracht Frankfurt,30.0,34.0,8.0,16.0
7071.0,88/89,29.0,"Stein, Ulrich","Wuttke, Wolfram",2.0,gehalten,25.0,0.0,Eintracht Frankfurt,1.FC Kaiserslautern,34.0,27.0,10.0,9.0
7072.0,88/89,29.0,"Golz, Richard","Trapp1, Wolfgang",1.0,Tor,42.0,1.0,Hamburger SV,Karlsruher SC,21.0,31.0,1.0,11.0
7072.0,88/89,29.0,"Famulla, Alexander","Kaltz, Manfred",2.0,Tor,72.0,1.0,Karlsruher SC,Hamburger SV,28.0,36.0,1.0,17.0
7075.0,88/89,29.0,"Zumdick, Ralf","Rolff, Wolfgang",2.0,Tor,79.0,-3.0,VfL Bochum,Bayer 04 Leverkusen,31.0,29.0,7.0,6.0
7079.0,88/89,30.0,"de Beer, Wolfgang","Funkel1, Wolfgang",2.0,Tor,41.0,2.0,Borussia Dortmund,Bayer 04 Leverkusen,25.0,30.0,7.0,4.0
7082.0,88/89,31.0,"Ehrmann, Gerald","Allgöwer, Karl",1.0,gehalten,34.0,0.0,1.FC Kaiserslautern,VfB Stuttgart,30.0,32.0,8.0,8.0
7084.0,88/89,31.0,"de Beer, Wolfgang","Wagner2, Martin",1.0,Tor,53.0,1.0,Borussia Dortmund,1.FC Nürnberg,25.0,21.0,7.0,0.0
7084.0,88/89,31.0,"Vollborn, Rüdiger","Trapp1, Wolfgang",1.0,Tor,66.0,0.0,Bayer 04 Leverkusen,Karlsruher SC,26.0,31.0,5.0,11.0
7084.0,88/89,31.0,"Kamps, Uwe","Körbel, Charly",1.0,gehalten,72.0,0.0,Borussia Mönchengladbach,Eintracht Frankfurt,25.0,34.0,6.0,16.0
7084.0,88/89,31.0,"Laukkanen, Kari","Flad, Egon",1.0,Pfosten,32.0,-1.0,Stuttgarter Kickers,FC St.Pauli,25.0,25.0,0.0,2.0
7084.0,88/89,31.0,"Nagel, Andreas","Funkel1, Wolfgang",1.0,gehalten,78.0,-2.0,Hannover 96,Bayer 05 Uerdingen,27.0,30.0,3.0,4.0
7100.0,88/89,33.0,"Nagel, Andreas","Kree, Martin",1.0,Tor,89.0,3.0,Hannover 96,VfL Bochum,27.0,24.0,3.0,5.0
7100.0,88/89,33.0,"Reck, Oliver","Trapp1, Wolfgang",1.0,Tor,13.0,0.0,SV Werder Bremen,Karlsruher SC,24.0,31.0,5.0,11.0
7107.0,88/89,34.0,"Famulla, Alexander","Zorc, Michael",1.0,Tor,85.0,0.0,Karlsruher SC,Borussia Dortmund,28.0,26.0,1.0,7.0
7107.0,88/89,34.0,"Dreher1, Bernd","Hartmann2, Frank",2.0,Tor,4.0,0.0,Bayer 04 Leverkusen,1.FC Kaiserslautern,22.0,28.0,2.0,8.0
7107.0,88/89,34.0,"Zumdick, Ralf","Wohlfarth, Roland",1.0,Tor,76.0,-4.0,VfL Bochum,FC Bayern München,31.0,26.0,7.0,7.0
7148.0,89/90,1.0,"Kamps, Uwe","Kuntz1, Stefan",1.0,Tor,24.0,-1.0,Borussia Mönchengladbach,1.FC Kaiserslautern,25.0,26.0,7.0,6.0
7148.0,89/90,1.0,"Ehrmann, Gerald","Effenberg, Stefan",2.0,Tor,56.0,2.0,1.FC Kaiserslautern,Borussia Mönchengladbach,30.0,21.0,9.0,2.0
7148.0,89/90,1.0,"Gundelach, Hans-Jürgen","Funkel1, Wolfgang",1.0,Tor,36.0,-1.0,FC 08 Homburg,Bayer 05 Uerdingen,25.0,31.0,5.0,5.0
7149.0,89/90,1.0,"Zumdick, Ralf","Rahn, Uwe",2.0,Tor,58.0,0.0,VfL Bochum,1.FC Köln,31.0,27.0,8.0,9.0
7149.0,89/90,1.0,"Illgner, Bodo","Leifeld, Uwe",1.0,gehalten,90.0,1.0,1.FC Köln,VfL Bochum,22.0,23.0,4.0,4.0
7149.0,89/90,1.0,"Meyer, Rolf","Demandt, Sven",1.0,gehalten,18.0,0.0,Borussia Dortmund,Bayer 04 Leverkusen,33.0,24.0,6.0,5.0
7156.0,89/90,2.0,"Zimmermann3, Uwe","Kohn, Stefan",2.0,Tor,8.0,1.0,SV Waldhof Mannheim,VfL Bochum,27.0,23.0,6.0,3.0
7156.0,89/90,2.0,"Zumdick, Ralf","Dais, Gerd",1.0,Tor,5.0,0.0,VfL Bochum,SV Waldhof Mannheim,31.0,26.0,8.0,7.0
7156.0,89/90,2.0,"Gundelach, Hans-Jürgen","Kuntz1, Stefan",2.0,Tor,68.0,0.0,FC 08 Homburg,1.FC Kaiserslautern,25.0,26.0,5.0,6.0
7162.0,89/90,3.0,"Famulla, Alexander","Schupp, Markus",1.0,Tor,90.0,-3.0,Karlsruher SC,1.FC Kaiserslautern,28.0,23.0,2.0,5.0
7166.0,89/90,4.0,"Vollborn, Rüdiger","Theiss, Klaus",1.0,Tor,52.0,-1.0,Bayer 04 Leverkusen,FC 08 Homburg,26.0,26.0,6.0,8.0
7166.0,89/90,4.0,"Gundelach, Hans-Jürgen","Kree, Martin",2.0,Tor,86.0,2.0,FC 08 Homburg,Bayer 04 Leverkusen,25.0,24.0,5.0,6.0
7167.0,89/90,4.0,"Zumdick, Ralf","Bein, Uwe",1.0,gehalten,1.0,0.0,VfL Bochum,Eintracht Frankfurt,31.0,28.0,8.0,6.0
7174.0,89/90,5.0,"Trautner, Eberhard","Falkenmayer, Ralf",2.0,Tor,66.0,1.0,VfB Stuttgart,Eintracht Frankfurt,22.0,26.0,3.0,9.0
7174.0,89/90,5.0,"Illgner, Bodo","Thon, Olaf",1.0,Tor,82.0,2.0,1.FC Köln,FC Bayern München,22.0,23.0,4.0,5.0
7177.0,89/90,6.0,"Reck, Oliver","Theiss, Klaus",1.0,Tor,4.0,0.0,SV Werder Bremen,FC 08 Homburg,24.0,26.0,6.0,8.0
7177.0,89/90,6.0,"Illgner, Bodo","Kree, Martin",2.0,Tor,70.0,1.0,1.FC Köln,Bayer 04 Leverkusen,22.0,24.0,4.0,6.0
7177.0,89/90,6.0,"Kowarz, Kurt","Baffoe, Anthony",2.0,gehalten,68.0,0.0,1.FC Nürnberg,Fortuna Düsseldorf,31.0,24.0,1.0,6.0
7183.0,89/90,7.0,"Famulla, Alexander","Bratseth, Rune",1.0,Latte,15.0,0.0,Karlsruher SC,SV Werder Bremen,29.0,28.0,2.0,3.0
7184.0,89/90,7.0,"Stein, Ulrich","Kuntz1, Stefan",1.0,Tor,19.0,0.0,Eintracht Frankfurt,1.FC Kaiserslautern,34.0,26.0,11.0,6.0
7184.0,89/90,7.0,"Zimmermann3, Uwe","Demandt, Sven",1.0,Pfosten,29.0,-1.0,SV Waldhof Mannheim,Bayer 04 Leverkusen,27.0,24.0,6.0,5.0
7184.0,89/90,7.0,"Immel, Eike","Rada, Petr",1.0,Tor,45.0,-1.0,VfB Stuttgart,Fortuna Düsseldorf,28.0,31.0,11.0,0.0
7190.0,89/90,8.0,"Schmadtke, Jörg","Bruns1, Hans-Günter",1.0,Tor,39.0,0.0,Fortuna Düsseldorf,Borussia Mönchengladbach,25.0,34.0,4.0,15.0
7198.0,89/90,9.0,"Famulla, Alexander","Wirsching, Reiner",1.0,Tor,75.0,-1.0,Karlsruher SC,1.FC Nürnberg,29.0,26.0,2.0,1.0
7198.0,89/90,9.0,"Scheuer, Sven","Kohn, Stefan",2.0,Tor,70.0,3.0,FC Bayern München,VfL Bochum,18.0,24.0,0.0,3.0
7198.0,89/90,9.0,"Kubik, Manfred","Fuchs1, Uwe",1.0,Tor,78.0,-1.0,Bayer 05 Uerdingen,Fortuna Düsseldorf,22.0,23.0,4.0,3.0
7198.0,89/90,9.0,"Schmadtke, Jörg","Funkel1, Wolfgang",2.0,Tor,90.0,2.0,Fortuna Düsseldorf,Bayer 05 Uerdingen,25.0,31.0,4.0,5.0
7201.0,89/90,10.0,"Ippig, Volker","Andersen, Jörn",1.0,Tor,70.0,-2.0,FC St.Pauli,Eintracht Frankfurt,26.0,26.0,1.0,4.0
7212.0,89/90,11.0,"Grüninger, Siegfried","Thon, Olaf",1.0,Tor,9.0,0.0,Bayer 05 Uerdingen,FC Bayern München,30.0,23.0,7.0,5.0
7212.0,89/90,11.0,"Stein, Ulrich","Rufer, Wynton",1.0,gehalten,9.0,0.0,Eintracht Frankfurt,SV Werder Bremen,35.0,26.0,11.0,0.0
7212.0,89/90,11.0,"Serr, Michael","Büskens, Michael",1.0,gehalten,78.0,0.0,1.FC Kaiserslautern,Fortuna Düsseldorf,27.0,21.0,3.0,0.0
7219.0,89/90,12.0,"Stein, Ulrich","Zorc, Michael",2.0,Tor,90.0,-1.0,Eintracht Frankfurt,Borussia Dortmund,35.0,27.0,11.0,8.0
7219.0,89/90,12.0,"Zimmermann3, Uwe","Bruns1, Hans-Günter",2.0,Tor,89.0,3.0,SV Waldhof Mannheim,Borussia Mönchengladbach,27.0,35.0,6.0,15.0
7225.0,89/90,13.0,"Immel, Eike","Kutzop, Michael",1.0,Tor,86.0,-3.0,VfB Stuttgart,SV Werder Bremen,28.0,34.0,11.0,6.0
7240.0,89/90,15.0,"Schmadtke, Jörg","Kree, Martin",1.0,Tor,64.0,-1.0,Fortuna Düsseldorf,Bayer 04 Leverkusen,25.0,24.0,4.0,6.0
7240.0,89/90,15.0,"Immel, Eike","Wirsching, Reiner",1.0,drüber,77.0,1.0,VfB Stuttgart,1.FC Nürnberg,29.0,26.0,11.0,1.0
7240.0,89/90,15.0,"Kamps, Uwe","Wegmann, Uwe",2.0,gehalten,69.0,-2.0,Borussia Mönchengladbach,VfL Bochum,25.0,25.0,7.0,4.0
7246.0,89/90,16.0,"Zumdick, Ralf","Gerstner, Thomas",2.0,gehalten,87.0,1.0,VfL Bochum,FC 08 Homburg,31.0,23.0,8.0,0.0
7247.0,89/90,16.0,"Kubik, Manfred","Brunner, Thomas",2.0,Tor,5.0,0.0,Bayer 05 Uerdingen,1.FC Nürnberg,22.0,27.0,4.0,9.0
7247.0,89/90,16.0,"Reck, Oliver","Kögl, Ludwig",1.0,Tor,68.0,0.0,SV Werder Bremen,FC Bayern München,24.0,23.0,6.0,5.0
7247.0,89/90,16.0,"Kamps, Uwe","Walter, Fritz",1.0,Tor,73.0,-3.0,Borussia Mönchengladbach,VfB Stuttgart,25.0,29.0,7.0,6.0
7261.0,89/90,17.0,"Golz, Richard","Dais, Gerd",1.0,Tor,15.0,0.0,Hamburger SV,SV Waldhof Mannheim,21.0,26.0,2.0,7.0
7261.0,89/90,17.0,"Zumdick, Ralf","Harforth, Michael",1.0,Tor,44.0,-1.0,VfL Bochum,Karlsruher SC,31.0,30.0,8.0,8.0
7266.0,89/90,18.0,"Vollborn, Rüdiger","Zorc, Michael",1.0,Tor,36.0,1.0,Bayer 04 Leverkusen,Borussia Dortmund,26.0,27.0,6.0,8.0
7268.0,89/90,18.0,"Serr, Michael","Effenberg, Stefan",1.0,Tor,51.0,0.0,1.FC Kaiserslautern,Borussia Mönchengladbach,27.0,21.0,3.0,2.0
7268.0,89/90,18.0,"Aumann, Raimond","Brunner, Thomas",1.0,Tor,34.0,0.0,FC Bayern München,1.FC Nürnberg,26.0,27.0,5.0,9.0
7274.0,89/90,19.0,"Zimmermann3, Uwe","Kohn, Stefan",1.0,Tor,33.0,0.0,SV Waldhof Mannheim,VfL Bochum,27.0,24.0,6.0,3.0
7275.0,89/90,19.0,"Schmadtke, Jörg","Hermann, Günter",2.0,vorbei,35.0,1.0,Fortuna Düsseldorf,SV Werder Bremen,25.0,29.0,4.0,7.0
7289.0,89/90,21.0,"Serr, Michael","Littbarski, Pierre",2.0,Tor,65.0,0.0,1.FC Kaiserslautern,1.FC Köln,27.0,29.0,3.0,11.0
7289.0,89/90,21.0,"Reck, Oliver","Brunner, Thomas",2.0,gehalten,13.0,0.0,SV Werder Bremen,1.FC Nürnberg,24.0,27.0,6.0,9.0
7289.0,89/90,21.0,"Golz, Richard","Sigurvinsson, Asgeir",1.0,gehalten,69.0,-2.0,Hamburger SV,VfB Stuttgart,21.0,34.0,2.0,8.0
7352.0,89/90,21.0,"Gundelach, Hans-Jürgen","Kree, Martin",1.0,Tor,40.0,1.0,FC 08 Homburg,Bayer 04 Leverkusen,26.0,25.0,5.0,6.0
7359.0,89/90,22.0,"Kubik, Manfred","Furtok, Jan",1.0,Tor,30.0,-1.0,Bayer 05 Uerdingen,Hamburger SV,23.0,28.0,4.0,1.0
7359.0,89/90,22.0,"Wessels1, Andreas","Baffoe, Anthony",2.0,Tor,60.0,-1.0,VfL Bochum,Fortuna Düsseldorf,25.0,24.0,2.0,6.0
7366.0,89/90,23.0,"Serr, Michael","Furtok, Jan",2.0,Tor,77.0,0.0,1.FC Kaiserslautern,Hamburger SV,27.0,28.0,3.0,1.0
7373.0,89/90,24.0,"Ehrmann, Gerald","Andersen, Jörn",1.0,Tor,55.0,1.0,1.FC Kaiserslautern,Eintracht Frankfurt,31.0,27.0,9.0,4.0
7380.0,89/90,25.0,"Schmadtke, Jörg","Effenberg, Stefan",2.0,Tor,80.0,0.0,Fortuna Düsseldorf,Borussia Mönchengladbach,26.0,21.0,4.0,2.0
7380.0,89/90,25.0,"Köpke, Andreas","Maciel, Sergio Silvano",2.0,gehalten,46.0,2.0,1.FC Nürnberg,FC 08 Homburg,28.0,24.0,3.0,0.0
7380.0,89/90,25.0,"Golz, Richard","Kree, Martin",1.0,gehalten,54.0,0.0,Hamburger SV,Bayer 04 Leverkusen,21.0,25.0,2.0,6.0
7386.0,89/90,26.0,"Kamps, Uwe","Dittmer, Lothar",1.0,gehalten,87.0,2.0,Borussia Mönchengladbach,FC 08 Homburg,25.0,26.0,7.0,3.0
7393.0,89/90,27.0,"Gundelach, Hans-Jürgen","Baffoe, Anthony",1.0,gehalten,28.0,-1.0,FC 08 Homburg,Fortuna Düsseldorf,26.0,24.0,5.0,6.0
7394.0,89/90,27.0,"Stein, Ulrich","Ottens, Klaus",1.0,Tor,24.0,0.0,Eintracht Frankfurt,FC St.Pauli,35.0,24.0,11.0,1.0
7394.0,89/90,27.0,"Illgner, Bodo","Dittwar, Jörg",1.0,Tor,17.0,0.0,1.FC Köln,1.FC Nürnberg,23.0,26.0,4.0,2.0
7394.0,89/90,27.0,"Vollborn, Rüdiger","Rzehaczek, Michael",2.0,Tor,13.0,1.0,Bayer 04 Leverkusen,VfL Bochum,27.0,23.0,6.0,2.0
7406.0,89/90,29.0,"Gundelach, Hans-Jürgen","Ordenewitz, Frank",2.0,Tor,76.0,0.0,FC 08 Homburg,1.FC Köln,26.0,25.0,5.0,6.0
7414.0,89/90,30.0,"Vollborn, Rüdiger","Kuntz1, Stefan",1.0,Tor,14.0,0.0,Bayer 04 Leverkusen,1.FC Kaiserslautern,27.0,27.0,6.0,6.0
7415.0,89/90,30.0,"Reck, Oliver","Frontzeck, Michael",1.0,Tor,34.0,-1.0,SV Werder Bremen,VfB Stuttgart,25.0,26.0,6.0,6.0
7425.0,89/90,32.0,"Clauß, Andreas","Littbarski, Pierre",1.0,Tor,62.0,-3.0,SV Waldhof Mannheim,1.FC Köln,21.0,30.0,0.0,11.0
7429.0,89/90,33.0,"Ehrmann, Gerald","Zorc, Michael",1.0,Tor,31.0,1.0,1.FC Kaiserslautern,Borussia Dortmund,31.0,27.0,9.0,8.0
7436.0,89/90,34.0,"Thomforde, Klaus","Baffoe, Anthony",1.0,Tor,56.0,-3.0,FC St.Pauli,Fortuna Düsseldorf,27.0,25.0,1.0,6.0
7526.0,90/91,1.0,"Dreher1, Bernd","Dittwar, Jörg",1.0,Tor,26.0,1.0,Bayer 05 Uerdingen,1.FC Nürnberg,23.0,27.0,4.0,3.0
7527.0,90/91,1.0,"Golz, Richard","Ernst1, Rainer",2.0,Tor,17.0,0.0,Hamburger SV,1.FC Kaiserslautern,22.0,28.0,3.0,12.0
7527.0,90/91,1.0,"Ehrmann, Gerald","Furtok, Jan",1.0,Tor,56.0,1.0,1.FC Kaiserslautern,Hamburger SV,31.0,28.0,10.0,2.0
7527.0,90/91,1.0,"Vollborn, Rüdiger","Effenberg, Stefan",1.0,Tor,83.0,1.0,Bayer 04 Leverkusen,FC Bayern München,27.0,22.0,7.0,3.0
7527.0,90/91,1.0,"Schmadtke, Jörg","Littbarski, Pierre",1.0,gehalten,42.0,0.0,Fortuna Düsseldorf,1.FC Köln,26.0,30.0,5.0,12.0
7534.0,90/91,2.0,"Köpke, Andreas","Foda, Franco",1.0,Tor,72.0,0.0,1.FC Nürnberg,Bayer 04 Leverkusen,28.0,24.0,4.0,7.0
7534.0,90/91,2.0,"Vollborn, Rüdiger","Dittwar, Jörg",2.0,Tor,89.0,1.0,Bayer 04 Leverkusen,1.FC Nürnberg,27.0,27.0,7.0,3.0
7540.0,90/91,3.0,"Schmadtke, Jörg","Möller, Andreas",1.0,Tor,48.0,-2.0,Fortuna Düsseldorf,Eintracht Frankfurt,26.0,23.0,5.0,5.0
7540.0,90/91,3.0,"Schmadtke, Jörg","Bein, Uwe",1.0,Tor,21.0,1.0,Fortuna Düsseldorf,Eintracht Frankfurt,26.0,30.0,5.0,7.0
7540.0,90/91,3.0,"Wessels1, Andreas","Furtok, Jan",1.0,gehalten,25.0,0.0,VfL Bochum,Hamburger SV,26.0,28.0,3.0,2.0
7541.0,90/91,3.0,"Thomforde, Klaus","Dittwar, Jörg",1.0,Tor,22.0,-1.0,FC St.Pauli,1.FC Nürnberg,27.0,27.0,2.0,3.0
7547.0,90/91,4.0,"Ehrmann, Gerald","Schlegel, Norbert",2.0,Tor,22.0,0.0,1.FC Kaiserslautern,Hertha BSC,31.0,29.0,10.0,9.0
7547.0,90/91,4.0,"Junghans, Walter","Kuntz1, Stefan",1.0,Tor,85.0,0.0,Hertha BSC,1.FC Kaiserslautern,31.0,27.0,11.0,7.0
7548.0,90/91,4.0,"Famulla, Alexander","Reuter, Stefan",2.0,Tor,90.0,0.0,Karlsruher SC,FC Bayern München,30.0,23.0,3.0,5.0
7548.0,90/91,4.0,"Immel, Eike","Dittwar, Jörg",2.0,Tor,54.0,2.0,VfB Stuttgart,1.FC Nürnberg,29.0,27.0,12.0,3.0
7548.0,90/91,4.0,"Köpke, Andreas","Frontzeck, Michael",1.0,Pfosten,58.0,-1.0,1.FC Nürnberg,VfB Stuttgart,28.0,26.0,4.0,7.0
7548.0,90/91,4.0,"Thomforde, Klaus","Kleppinger, Gerhard",2.0,gehalten,23.0,0.0,FC St.Pauli,Bayer 05 Uerdingen,27.0,32.0,2.0,12.0
7551.0,90/91,4.0,"Eilenberger, Ralf","Foda, Franco",1.0,gehalten,67.0,0.0,SG Wattenscheid 09,Bayer 04 Leverkusen,24.0,24.0,0.0,7.0
7555.0,90/91,5.0,"Eilenberger, Ralf","Ordenewitz, Frank",2.0,Tor,43.0,0.0,SG Wattenscheid 09,1.FC Köln,24.0,25.0,0.0,7.0
7555.0,90/91,5.0,"Vollborn, Rüdiger","Knoflicek, Ivo",2.0,Tor,87.0,3.0,Bayer 04 Leverkusen,FC St.Pauli,27.0,28.0,7.0,1.0
7555.0,90/91,5.0,"Reck, Oliver","Bein, Uwe",1.0,gehalten,16.0,0.0,SV Werder Bremen,Eintracht Frankfurt,25.0,30.0,7.0,7.0
